"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status","Mode"
="7161C4","KERJAYA-C4","303","0.105","0.105","0.110","-0.005","0.105","0.105","0.145","0.075","200","","100","233460","56%","","","","Active","Real Time"
="7162","ASTINO","102","0.520","0.520","0.520","-","0.520","0.520","0.640","0.490","500","","38","43585","56%","-0.004","7.62","6.91","Active","Real Time"
="7163","PJBUMI","102","2.700","2.660","2.700","-0.040","2.730","2.590","2.780","0.480","6215","","49","768050","99%","0.222","-3.06","","Active","Real Time"
="7164","KNM","161","0.025","0.030","0.025","+0.005","0.030","0.025","0.075","0.025","3550","","30","799300","43%","","-3.59","","Active, Alert","Real Time"
="7165","VELOCITY","102","0.060","0.060","0.060","-","0.060","0.055","0.105","0.035","17192","","7","455825","50%","","1.95","3.09","Active","Real Time"
="7165WB","VELOCITY-WB","102","","","0.045","","-","-","0.080","0.015","0","","-","1190715","50%","0.002","","","Active","Real Time"
="7167","ABLEGLOB","101","1.530","1.520","1.530","-0.010","1.530","1.510","2.020","1.260","1061","4.93%","18","133980","41%","0.001","22.43","6.74","Active","Real Time"
="7168","PRG","101","0.090","0.090","0.090","-","0.090","0.090","0.140","0.070","2400","","34","1739425","50%","-0.001","-16.54","","Active","Real Time"
="7169","DOMINAN","102","","","0.810","","-","-","0.850","0.740","0","4.94%","-","40350","59%","0.002","16.41","4.98","Active","Real Time"
="7170","LFECORP","102","0.175","0.175","0.175","-","0.175","0.175","0.335","0.165","70","","100","180625","38%","-0.003","2.29","8.02","Active","Real Time"
="7172","PMBTECH","102","1.230","1.250","1.250","-","1.250","1.210","2.100","1.060","1118","","50","331970","61%","-0.022","3.74","38.72","Active","Real Time"
="7173","TOYOVEN","102","0.320","0.320","0.320","-","0.325","0.320","0.850","0.260","981","4.69%","17","507855","50%","0.001","0.77","58.34","Active","Real Time"
="7174","CAB","101","0.765","0.775","0.770","+0.005","0.780","0.765","0.770","0.435","13260","1.29%","84","1736170","65%","0.020","10.76","5.84","Active","Real Time"
="7174WB","CAB-WB","101","0.180","0.185","0.185","-","0.185","0.175","0.235","0.100","11164","","87","439870","72%","0.008","","","Active","Real Time"
="7176","TPC","101","","","0.310","","-","-","0.400","0.270","0","6.45%","-","46700","36%","-0.001","5.93","5.23","Active","Real Time"
="7178","YSPSAH","162","2.060","2.050","2.060","-0.010","2.060","2.050","2.550","1.980","318","5.37%","44","34455","48%","-0.021","18.81","10.78","Active","Real Time"
="7179","LAGENDA","120","1.160","1.150","1.150","-","1.160","1.150","1.440","1.090","1542","5.65%","30","483720","42%","-0.014","22.05","5.22","Active","Real Time"
="7180","SERNKOU","101","","","0.795","","-","-","0.915","0.745","0","","-","796860","48%","-0.001","-0.55","","Active","Real Time"
="7181","ARBB","105","0.035","0.035","0.035","-","0.035","0.030","0.045","0.025","97","","1","1274315","50%","","0.15","23.16","Active","Real Time"
="7184","G3","101","0.015","0.020","0.015","+0.005","0.020","0.010","0.030","0.005","96556","","37","1373185","33%","","-0.51","","Active","Real Time"
="7186","SWSCAP","101","0.155","0.150","0.155","-0.005","0.155","0.140","0.215","0.100","1090","","-","203825","70%","0.010","-1.17","","Active","Real Time"
="7187","CHGP","164","1.210","1.230","1.220","+0.010","1.230","1.200","2.490","1.030","3524","","83","460470","64%","0.028","3.99","62.96","Active","Real Time"
="7188","BTM","102","0.025","0.030","0.030","-","0.030","0.025","0.065","0.020","8610","","2","615925","43%","-0.001","-1.71","","Active","Real Time"
="7188WC","BTM-WC","102","","","0.010","","-","-","0.020","0.005","0","","-","735110","50%","","","","Active","Real Time"
="7191","ADVENTA","162","0.175","0.165","0.170","-0.005","0.175","0.165","0.335","0.150","883","","69","184930","55%","-0.003","0.69","24.29","Active","Real Time"
="7192","GIIB","102","0.065","0.065","0.060","+0.005","0.065","0.065","0.090","0.050","1","","100","179910","50%","-0.001","-2.09","","Active","Real Time"
="7192WA","GIIB-WA","102","","","0.005","","-","-","0.015","0.005","0","","-","394290","40%","","","","Active","Real Time"
="7195","BNASTRA","103","2.180","2.220","2.160","+0.060","2.230","2.170","2.170","1.350","33082","1.35%","50","2389805","89%","0.066","10.44","26.84","Active","Real Time"
="7195CA","BNASTRA-CA","303","0.180","0.180","0.175","+0.005","0.190","0.175","0.175","0.080","7309","","67","-","0%","","","","Active","Real Time"
="7197","GESHEN","102","1.600","1.610","1.600","+0.010","1.610","1.590","5.200","1.340","1437","","82","491220","50%","","9.37","50.70","Active","Real Time"
="7198","DPS","120","0.480","0.480","0.480","-","0.480","0.480","0.600","0.350","220","","100","125750","50%","0.004","0.14","483.15","Active","Real Time"
="7198WC","DPS-WC","120","","","0.015","","-","-","0.080","0.010","0","","-","689865","50%","-0.001","","","Active","Real Time"
="7199","KEINHIN","102","1.070","1.070","1.050","+0.020","1.070","1.070","1.520","0.995","10","2.34%","100","42375","42%","-0.031","11.14","7.41","Active","Real Time"
="7200","TEKSENG","101","0.235","0.235","0.235","-","0.240","0.235","0.290","0.220","1340","2.13%","41","115560","60%","","2.34","8.71","Active","Real Time"
="7201","PICORP","102","0.035","0.035","0.040","-0.005","0.035","0.035","0.070","0.020","850","","-","194925","56%","","-0.61","5.84","Active","Real Time"
="7202","HEXRTL","101","","","0.480","","-","-","0.515","0.395","0","","-","659710","60%","0.004","0.36","225.28","Active","Real Time"
="7202WA","HEXRTL-WA","101","0.040","0.040","0.040","-","0.040","0.040","0.195","0.020","230","","-","183930","80%","-0.003","","","Active","Real Time"
="7203","WANGZNG","101","0.380","0.405","0.400","+0.005","0.405","0.380","0.640","0.345","73","","17","13840","25%","-0.005","0.70","58.14","Active","Real Time"
="7204","D&O","105","1.490","1.470","1.480","-0.010","1.500","1.450","2.460","0.985","22732","0.20%","47","6057835","69%","0.090","3.01","42.58","Active","Real Time"
="720413","D&O-C13","305","","","0.005","","-","-","0.050","0.005","0","","-","-","29%","","","","Active","Real Time"
="720415","D&O-C15","305","","","0.010","","-","-","0.085","0.005","0","","-","208350","45%","-0.007","","","Suspended","Real Time"
="720416","D&O-C16","305","0.055","0.060","0.065","-0.005","0.060","0.055","0.170","0.010","12141","","30","1086530","63%","0.006","","","Active","Real Time"
="720417","D&O-C17","305","","","0.045","","-","-","0.045","0.020","0","","-","-","56%","","","","Active","Real Time"
="720418","D&O-C18","305","","","0.140","","-","-","0.145","0.065","0","","-","173880","66%","","","","Active","Real Time"
="720419","D&O-C19","305","0.255","0.255","0.275","-0.020","0.255","0.255","0.295","0.085","487","","45","-","82%","","","","Active","Real Time"
="720420","D&O-C20","305","0.115","0.115","0.120","-0.005","0.115","0.115","0.135","0.055","1000","","100","-","76%","","","","Active","Real Time"
="720421","D&O-C21","305","0.195","0.195","0.195","-","0.195","0.195","0.225","0.090","16406","","40","-","0%","","","","Active","Real Time"
="720422","D&O-C22","305","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="720423","D&O-C23","305","0.080","0.080","-","-0.070","0.080","0.080","","","50000","","53","-","0%","","","","New","Real Time"
="7207","SUCCESS","102","0.625","0.645","0.630","+0.015","0.645","0.620","0.815","0.565","1149","4.81%","97","105600","50%","-0.003","4.50","16.51","Active","Real Time"
="7208","EURO","101","0.050","0.045","0.050","-0.005","0.050","0.045","0.070","0.045","1551","","-","362040","50%","","-0.52","","Active","Real Time"
="7209","CHEETAH","101","0.120","0.125","0.120","+0.005","0.125","0.120","0.150","0.070","26045","","16","1025125","79%","0.010","-3.44","","Active","Real Time"
="7210","FM","164","0.565","0.555","0.565","-0.010","0.565","0.550","0.635","0.525","1512","8.11%","79","76740","36%","0.001","5.57","8.82","Active","Real Time"
="7211","TAFI","101","","","0.530","","-","-","0.600","0.490","0","","-","66265","48%","","4.39","12.06","Active","Real Time"
="7211WA","TAFI-WA","101","","","0.040","","-","-","0.105","0.040","0","","-","28710","50%","-0.003","","","Active","Real Time"
="7212","DESTINI","102","0.430","0.435","0.435","-","0.435","0.430","0.510","0.245","6330","","45","633770","29%","-0.005","6.10","7.00","Active","Real Time"
="7212WB","DESTINI-WB","102","","","0.090","","-","-","0.135","0.060","0","","-","398870","40%","-0.001","","","Active","Real Time"
="7214","ARANK","102","","","0.430","","-","-","0.535","0.410","0","5.23%","-","12870","50%","-0.001","6.67","8.69","Active","Real Time"
="7215","NIHSIN","101","0.105","0.110","0.110","-","0.110","0.105","0.125","0.085","1205","","-","239800","50%","-0.002","-1.40","","Active","Real Time"
="7215PA","NIHSIN-PA","101","0.010","0.015","0.015","-","0.015","0.010","0.020","0.005","132","","8","277995","50%","","","","Active","Real Time"
="7216","KAWAN","101","1.040","1.090","1.030","+0.060","1.110","1.040","1.760","0.990","6191","6.42%","71","342400","61%","-0.006","8.79","12.51","Active","Real Time"
="7217","EMETALL","102","0.210","0.215","0.210","+0.005","0.215","0.195","0.345","0.205","1060","","10","28965","38%","-0.006","1.06","25.00","Active","Real Time"
="7218","ARKA","164","0.700","0.650","0.700","-0.050","0.700","0.650","1.900","0.700","498","","65","13780","20%","-0.104","-11.01","","Active","Real Time"
="7219","AIZO","102","0.060","0.065","0.065","-","0.065","0.060","0.160","0.060","18876","","7","1810510","50%","-0.001","-0.39","","Active","Real Time"
="7219PA","AIZO-PA","102","0.020","0.020","0.025","-0.005","0.020","0.020","0.065","0.015","585","","100","242645","50%","","","","Active","Real Time"
="7221","BSLCORP","102","0.015","0.020","0.020","-","0.020","0.015","0.035","0.015","1020","","-","544900","43%","","-1.97","","Active","Real Time"
="7221WB","BSLCORP-WB","102","","","0.005","","-","-","0.005","0.005","0","","-","124275","100%","","","","Active","Real Time"
="7222","IMASPRO","102","0.830","0.840","0.845","-0.005","0.840","0.830","1.060","0.740","65","","100","31465","64%","0.006","7.93","10.59","Active","Real Time"
="7223","JADI","101","0.015","0.015","0.020","-0.005","0.015","0.015","0.050","0.010","703","","-","262235","57%","","-1.72","","Active","Real Time"
="7223WB","JADI-WB","101","","","0.005","","-","-","0.015","0.005","0","","-","342575","33%","","","","Active","Real Time"
="7225","PA","102","0.165","0.160","0.165","-0.005","0.165","0.160","0.345","0.140","28871","6.25%","12","3184470","50%","-0.001","1.86","8.60","Active","Real Time"
="7226","WATTA","102","","","0.540","","-","-","0.660","0.350","0","","-","65760","67%","0.010","-1.64","","Active","Real Time"
="7227","UMSNGB","102","0.930","0.930","0.930","-","0.930","0.930","1.080","0.850","20","3.23%","100","12475","48%","0.004","6.57","14.36","Active","Real Time"
="7228","T7GLOBAL","161","0.240","0.230","0.240","-0.010","0.245","0.230","0.550","0.225","86345","","58","3080210","44%","-0.004","5.73","4.71","Active","Real Time"
="7228WC","T7GLOBAL-WC","161","0.040","0.040","0.040","-","0.040","0.040","0.210","0.030","316","","100","43915","46%","-0.003","","","Active","Real Time"
="7228WD","T7GLOBAL-WD","161","0.035","0.035","0.030","+0.005","0.035","0.035","0.130","0.030","360","","100","73695","40%","-0.002","","","Active","Real Time"
="7229","FAVCO","102","1.620","1.620","1.620","-","1.620","1.620","1.920","1.500","25","5.56%","40","23885","32%","-0.015","22.21","5.92","Active","Real Time"
="7230","TOMEI","101","1.820","1.810","1.820","-0.010","1.820","1.810","1.990","1.420","781","","21","142995","68%","0.039","42.93","4.07","Active","Real Time"
="7231","WELLCAL","102","1.290","1.280","1.290","-0.010","1.290","1.280","1.650","1.270","581","6.41%","10","98375","45%","-0.004","9.42","13.59","Active","Real Time"
="7232","RESINTC","102","0.525","0.535","0.535","-","0.535","0.525","0.750","0.500","104","","10","102620","38%","-0.002","5.81","8.25","Active","Real Time"
="7232WB","RESINTC-WB","102","0.130","0.145","0.145","-","0.145","0.130","0.280","0.115","172","","29","103435","46%","-0.003","","","Active","Real Time"
="7233","DUFU","102","1.540","1.620","1.540","+0.080","1.630","1.510","1.960","0.890","49029","2.16%","64","3362060","83%","0.079","4.20","39.26","Active","Real Time"
="7233C1","DUFU-C1","302","0.165","0.205","0.170","+0.035","0.205","0.160","0.185","0.055","19218","","66","2142245","86%","0.016","","","Active","Real Time"
="7233CZ","DUFU-CZ","302","","","0.005","","-","-","0.035","0.005","0","","-","-","42%","","","","Active","Real Time"
="7234","LOTUSCIR","101","","","0.310","","-","-","0.520","0.290","0","","-","138870","45%","-0.010","3.23","7.07","Active","Real Time"
="7235","SUPERLN","102","0.740","0.750","0.750","-","0.750","0.740","1.100","0.665","658","3.67%","57","30280","41%","-0.008","7.81","9.69","Active","Real Time"
="7237","PWROOT","101","1.300","1.280","1.300","-0.020","1.300","1.280","1.620","1.250","567","5.08%","30","50000","58%","-0.002","7.20","16.44","Active","Real Time"
="7239","SCNWOLF","102","","","0.480","","-","-","0.555","0.425","0","","-","14320","45%","-0.004","-5.47","","Active","Real Time"
="7239LA","SCNWOLF-LA","502","","","0.275","","-","-","0.465","0.275","0","","-","49170","26%","-0.016","","","Active","Real Time"
="7239WA","SCNWOLF-WA","102","","","0.175","","-","-","0.250","0.140","0","","-","63385","29%","-0.010","","","Active","Real Time"
="7240","IHB","103","0.160","0.165","0.155","+0.010","0.165","0.155","0.195","0.060","2899","","46","1139520","30%","0.010","-1.79","","Active","Real Time"
="7241","NGGB","102","0.800","0.800","0.795","+0.005","0.800","0.795","0.930","0.715","7626","","94","1247560","25%","-0.009","2.45","35.24","Active","Real Time"
="7243","MAGMA","101","0.360","0.315","0.360","-0.045","0.390","0.315","0.525","0.200","641915","","55","22940920","76%","-0.017","-4.50","","Active","Real Time"
="7245","CITAGLB","102","0.820","0.810","0.820","-0.010","0.820","0.810","0.980","0.685","1790","1.23%","39","281400","22%","","3.54","23.71","Active","Real Time"
="7245PA","CITAGLB-PA","102","","","0.640","","-","-","1.000","0.640","0","","-","8080","10%","-0.180","","","Active","Real Time"
="7245WB","CITAGLB-WB","102","","","0.400","","-","-","0.550","0.230","0","","-","4345","61%","-0.009","","","Active","Real Time"
="7245WC","CITAGLB-WC","102","0.155","0.155","0.160","-0.005","0.155","0.150","0.250","0.095","1548","","25","37735","27%","-0.003","","","Active","Real Time"
="7246","SIGN","101","1.360","1.360","1.360","-","1.360","1.360","1.680","1.170","57","8.09%","-","298340","53%","","13.10","7.25","Active","Real Time"
="7247","SCGM","102","0.535","0.535","0.540","-0.005","0.535","0.535","0.710","0.515","25","","-","69110","38%","-0.006","-1.59","","Active","Real Time"
="7248","SLP","102","0.830","0.820","0.840","-0.020","0.830","0.820","0.930","0.800","55","5.79%","-","8380","54%","-0.005","4.43","18.51","Active","Real Time"
="7249","SKYGATE","120","0.765","0.765","0.765","-","0.770","0.765","1.060","0.460","1680","","90","172930","71%","0.020","1.84","54.38","Active","Real Time"
="7250","UZMA","161","0.520","0.510","0.510","-","0.520","0.505","1.060","0.315","23903","3.92%","17","2932130","72%","0.032","12.21","5.37","Active","Real Time"
="7252","TEOSENG","101","0.970","0.970","0.970","-","0.975","0.965","2.670","0.825","5540","11.86%","66","396435","53%","","30.97","3.17","Active","Real Time"
="7252CE","TEOSENG-CE","301","","","0.025","","-","-","0.110","0.025","0","","-","63465","37%","-0.006","","","Active","Real Time"
="7253","HANDAL","161","","","0.040","","-","-","0.075","0.035","0","","-","1129575","43%","-0.002","0.48","","Active","Real Time"
="7253WB","HANDAL-WB","161","","","0.010","","-","-","0.030","0.005","0","","-","107000","50%","","","","Active","Real Time"
="7277","DIALOG","161","1.870","1.880","1.870","+0.010","1.890","1.870","2.290","1.130","73104","1.65%","47","6690740","43%","0.027","5.38","34.27","Active","Real Time"
="72771W","DIALOG-C1W","361","0.020","0.020","0.020","-","0.020","0.020","0.100","0.005","6500","","54","1124015","33%","","","","Active","Real Time"
="72771Z","DIALOG-C1Z","361","","","0.135","","-","-","0.135","0.010","0","","-","183420","75%","0.020","","","Active","Real Time"
="72772A","DIALOG-C2A","361","","","0.050","","-","-","0.080","0.010","0","","-","430615","52%","0.004","","","Active","Real Time"
="72772B","DIALOG-C2B","361","","","0.130","","-","-","0.130","0.030","0","","-","313925","75%","0.017","","","Suspended","Real Time"
="72772C","DIALOG-C2C","361","","","0.100","","-","-","0.120","0.030","0","","-","398130","62%","","","","Active","Real Time"
="72772D","DIALOG-C2D","361","","","0.030","","-","-","0.070","0.025","0","","-","992500","37%","0.001","","","Active","Real Time"
="72772E","DIALOG-C2E","361","","","0.080","","-","-","0.080","0.030","0","","-","-","0%","","","","Active","Real Time"
="72772F","DIALOG-C2F","361","","","0.155","","-","-","0.160","0.070","0","","-","1537085","78%","0.016","","","Active","Real Time"
="72772G","DIALOG-C2G","361","","","0.255","","-","-","0.280","0.145","0","","-","102735","61%","0.028","","","Active","Real Time"
="72772H","DIALOG-C2H","361","","","0.065","","-","-","0.070","0.050","0","","-","-","0%","","","","Active","Real Time"
="72772I","DIALOG-C2I","361","","","0.145","","-","-","0.150","0.145","0","","-","-","0%","","","","Active","Real Time"
="72772J","DIALOG-C2J","361","0.125","0.125","0.125","-","0.125","0.125","0.135","0.095","200","","-","-","0%","","","","Active","Real Time"
="72772K","DIALOG-C2K","361","","","0.070","","-","-","0.080","0.070","0","","-","-","0%","","","","Active","Real Time"
="72772L","DIALOG-C2L","361","","","0.090","","-","-","0.100","0.090","0","","-","-","0%","","","","Active","Real Time"
="72772M","DIALOG-C2M","361","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="72772N","DIALOG-C2N","361","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="7285","TOMYPAK","102","0.275","0.275","0.275","-","0.280","0.270","0.360","0.255","6589","","65","750510","50%","0.001","-4.47","","Active","Real Time"
="7293","YINSON","161","2.430","2.440","2.420","+0.020","2.450","2.410","2.820","1.730","19223","1.64%","60","4353195","42%","0.019","20.60","8.23","Active","Real Time"
="729342","YINSON-C42","361","0.025","0.020","0.030","-0.010","0.025","0.020","0.080","0.010","5720","","43","1998045","53%","-0.002","","","Active","Real Time"
="729343","YINSON-C43","361","","","0.090","","-","-","0.130","0.020","0","","-","441250","60%","","","","Suspended","Real Time"
="729344","YINSON-C44","361","","","0.030","","-","-","0.060","0.015","0","","-","529575","50%","-0.001","","","Active","Real Time"
="729345","YINSON-C45","361","0.315","0.315","0.320","-0.005","0.315","0.315","0.385","0.140","742","","100","503430","61%","0.012","","","Active","Real Time"
="729346","YINSON-C46","361","","","0.105","","-","-","0.150","0.105","0","","-","-","38%","","","","Active","Real Time"
="729347","YINSON-C47","361","","","0.150","","-","-","0.175","0.130","0","","-","-","0%","","","","Active","Real Time"
="729348","YINSON-C48","361","0.080","0.080","0.090","-0.010","0.080","0.080","0.110","0.070","1000","","95","-","0%","","","","Active","Real Time"
="729349","YINSON-C49","361","0.050","0.050","0.055","-0.005","0.050","0.050","0.095","0.050","5000","","-","-","0%","","","","Active","Real Time"
="729350","YINSON-C50","361","","","0.120","","-","-","0.125","0.120","0","","-","-","0%","","","","Active","Real Time"
="729351","YINSON-C51","361","0.100","0.100","0.100","-","0.105","0.095","0.120","0.085","25800","","58","735535","37%","","","","Active","Real Time"
="729352","YINSON-C52","361","","","0.090","","-","-","0.090","0.075","0","","-","-","0%","","","","Active","Real Time"
="7315","AHB","101","0.030","0.030","0.030","-","0.035","0.030","0.050","0.025","2706","","60","3102975","43%","","-0.80","","Active","Real Time"
="7315WC","AHB-WC","101","0.010","0.015","0.015","-","0.015","0.010","0.020","0.005","601","","-","557860","50%","","","","Active","Real Time"
="7323","KEN","120","","","0.535","","-","-","0.640","0.400","0","","-","27815","57%","0.010","4.58","12.48","Active","Real Time"
="7374","TIENWAH","102","0.830","0.830","0.840","-0.010","0.830","0.830","0.930","0.735","2","6.75%","-","30965","65%","0.007","9.81","6.82","Active","Real Time"
="7382","GLBHD","125","","","0.235","","-","-","0.340","0.200","0","","-","14530","41%","-0.003","-4.47","","Active","Real Time"
="7412","SHH","101","1.240","1.280","1.310","-0.030","1.280","1.210","1.550","1.080","27","","-","31115","47%","-0.002","-1.15","","Active","Real Time"
="7439","TECGUAN","101","2.200","2.190","2.210","-0.020","2.210","2.160","2.230","1.500","89","","33","35355","90%","0.095","52.85","4.14","Active","Real Time"
="7471","EDEN","165","0.170","0.175","0.170","+0.005","0.180","0.165","0.175","0.135","30516","","94","875700","78%","0.005","4.37","3.99","Active","Real Time"
="7471WC","EDEN-WC","165","0.030","0.030","0.030","-","0.030","0.030","0.035","0.020","276","","-","739520","60%","0.001","","","Active","Real Time"
="7498","RALCO","102","0.815","0.815","0.815","-","0.830","0.815","1.180","0.495","335","","70","168100","7%","-0.026","-5.01","","Active","Real Time"
="7501","HARNLEN","125","0.585","0.610","0.590","+0.020","0.610","0.580","0.800","0.350","389","7.38%","-","583325","42%","-0.004","5.75","11.76","Active","Real Time"
="7501WB","HARNLEN-WB","125","0.350","0.340","0.365","-0.025","0.350","0.340","0.520","0.100","95","","-","21410","42%","","","","Active","Real Time"
="7528","DKLS","103","1.720","1.720","1.800","-0.080","1.720","1.720","1.930","1.650","30","1.74%","-","4075","57%","-0.003","30.16","5.46","Active","Real Time"
="7544","QUALITY","102","1.010","1.010","1.010","-","1.010","1.010","1.300","0.860","20","","-","2055","8%","-0.028","-13.24","","Active","Real Time"
="7579","AWC","102","0.660","0.650","0.660","-0.010","0.660","0.640","1.140","0.500","14805","1.92%","51","899385","79%","0.015","7.60","8.93","Active","Real Time"
="7595","MGB","103","0.470","0.460","0.465","-0.005","0.470","0.455","0.830","0.465","11129","3.54%","47","246365","33%","-0.008","10.16","4.41","Active","Real Time"
="7609","AJIYA","102","2.370","2.400","2.370","+0.030","2.410","2.370","2.480","1.370","6669","","91","824405","48%","0.065","18.97","13.20","Active","Real Time"
="7617","MAGNA","120","0.655","0.675","0.650","+0.025","0.675","0.655","0.730","0.500","660","","88","27495","56%","0.013","5.27","14.58","Active","Real Time"
="7668","BESHOM","101","0.660","0.660","0.650","+0.010","0.660","0.650","0.910","0.580","51","6.06%","100","28800","14%","0.003","2.96","22.82","Active","Real Time"
="7676","GCAP","164","0.220","0.215","0.220","-0.005","0.220","0.210","0.540","0.215","20730","","5","1093725","40%","-0.006","-4.25","","Active","Real Time"
="7692","MYTECH","102","","","0.305","","-","-","0.500","0.255","0","","-","217830","52%","-0.011","1.17","27.68","Active","Real Time"
="7722","ASIABRN","101","","","0.485","","-","-","0.580","0.420","0","4.12%","-","22395","50%","-0.006","1.29","37.66","Active","Real Time"
="7757","UPA","101","0.660","0.660","0.700","-0.040","0.660","0.660","0.795","0.660","100","","-","336990","73%","-0.001","0.75","95.27","Active","Real Time"
="7765","RAPID","120","0.675","0.680","0.675","+0.005","0.685","0.670","1.130","0.515","9297","","68","359550","50%","-0.002","26.95","2.52","Active","Real Time"
="7773","EPMB","102","0.380","0.380","0.380","-","0.385","0.375","0.660","0.325","5343","","67","400480","36%","0.007","8.38","6.07","Active","Real Time"
="7803","HEXCARE","162","0.085","0.090","0.085","+0.005","0.090","0.085","0.200","0.080","1130","","3","365305","50%","-0.001","-1.33","","Active","Real Time"
="7811","SAPIND","102","","","0.840","","-","-","0.950","0.750","0","4.76%","-","7815","63%","","12.39","6.86","Active","Real Time"
="7854","TIMWELL","102","","","0.340","","-","-","0.535","0.245","0","","-","7340","46%","-0.009","-0.43","","Active","Real Time"
="7889","THRIVEN","120","0.080","0.080","0.080","-","0.080","0.080","0.160","0.070","982","","69","458435","50%","-0.001","-4.65","","Active","Real Time"
="7935","MILUX","101","","","0.400","","-","-","0.580","0.300","0","","-","61250","50%","-0.006","-0.96","","Active","Real Time"
="7943","MPIRE","101","0.095","0.095","0.100","-0.005","0.095","0.095","0.240","0.080","822","","-","187625","50%","","-5.09","","Active","Real Time"
="7943WC","MPIRE-WC","101","","","0.100","","-","-","0.120","0.030","0","","-","1325970","60%","0.005","","","Active","Real Time"
="7986","CNASIA","102","","","0.065","","-","-","0.090","0.045","0","","-","117815","45%","-0.001","-4.16","","Active","Real Time"
="8044","CFM","102","0.080","0.080","0.080","-","0.080","0.080","0.145","0.080","635","","-","367590","29%","-0.002","-1.82","","Active","Real Time"
="8044WA","CFM-WA","102","","","0.005","","-","-","0.010","0.005","0","","-","459945","50%","","","","Active","Real Time"
="8052","CGB","102","0.885","0.890","0.890","-","0.890","0.880","0.965","0.805","53284","","21","5582335","67%","0.002","-26.33","","Active","Real Time"
="8052WB","CGB-WB","102","0.205","0.205","0.215","-0.010","0.205","0.205","0.255","0.180","487","","34","117530","50%","","","","Active","Real Time"
="8079","LEESK","101","0.465","0.465","0.465","-","0.465","0.465","0.580","0.460","59","5.05%","-","89000","19%","-0.011","3.76","12.39","Active","Real Time"
="8117","PGF","102","1.840","1.820","1.850","-0.030","1.840","1.810","2.310","1.500","4746","1.10%","96","156445","93%","0.054","18.26","10.40","Active","Real Time"
="8117PA","PGF-PA","102","","","0.990","","-","-","1.600","0.990","0","","-","9070","37%","-0.014","","","Active","Real Time"
="8125","SCIPACK","102","1.440","1.400","1.440","-0.040","1.440","1.400","1.990","1.310","550","1.79%","-","7935","67%","0.003","7.67","18.55","Active","Real Time"
="8133","BHIC","164","0.260","0.260","0.270","-0.010","0.260","0.260","0.490","0.210","20","0.12%","-","28175","54%","-0.002","1.34","19.39","Active","Real Time"
="8141","MJPERAK","120","","","0.115","","-","-","0.250","0.085","0","","-","40920","58%","-0.001","-1.74","","Active","Real Time"
="8176","WAVEFRNT","102","0.250","0.250","0.245","+0.005","0.250","0.240","0.385","0.215","26339","","38","2878640","53%","","-0.36","","Active","Real Time"
="8192","MERCURY","103","0.810","0.810","0.805","+0.005","0.810","0.810","1.050","0.725","30","","100","8465","65%","-0.013","7.40","12.04","Active","Real Time"
="8206","ECOWLD","120","2.240","2.250","2.240","+0.010","2.250","2.230","2.270","1.520","43049","2.67%","9","4884230","61%","0.037","10.30","22.19","Active","Real Time"
="820638","ECOWLD-C38","320","","","0.095","","-","-","0.105","0.070","0","","-","164670","50%","0.002","","","Active","Real Time"
="820639","ECOWLD-C39","320","","","0.065","","-","-","0.080","0.040","0","","-","213480","50%","0.001","","","Active","Real Time"
="820640","ECOWLD-C40","320","","","0.095","","-","-","0.105","0.055","0","","-","61460","52%","0.005","","","Active","Real Time"
="820641","ECOWLD-C41","320","","","0.100","","-","-","0.110","0.065","0","","-","203175","56%","0.007","","","Active","Real Time"
="820642","ECOWLD-C42","320","","","0.110","","-","-","0.115","0.100","0","","-","-","0%","","","","Active","Real Time"
="820643","ECOWLD-C43","320","0.135","0.135","0.135","-","0.135","0.135","0.145","0.080","1000","","100","874785","55%","0.004","","","Active","Real Time"
="820644","ECOWLD-C44","320","","","0.075","","-","-","0.085","0.050","0","","-","83765","46%","0.005","","","Active","Real Time"
="820645","ECOWLD-C45","320","","","0.075","","-","-","0.090","0.070","0","","-","-","0%","","","","Active","Real Time"
="820646","ECOWLD-C46","320","0.090","0.090","0.095","-0.005","0.090","0.090","0.095","0.065","50","","100","-","0%","","","","Active","Real Time"
="820647","ECOWLD-C47","320","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="820648","ECOWLD-C48","320","","","0.130","","-","-","0.140","0.130","0","","-","-","0%","","","","Active","Real Time"
="820649","ECOWLD-C49","320","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="8206WB","ECOWLD-WB","120","1.070","1.070","1.070","-","1.070","1.050","1.070","0.540","615","","36","227185","64%","0.031","","","Active","Real Time"
="8273","PPHB","102","0.650","0.650","0.650","-","0.655","0.645","0.850","0.615","798","0.58%","60","144610","50%","-0.006","15.37","4.23","Active","Real Time"
="8303","LOTUS","101","0.115","0.115","0.115","-","0.115","0.115","0.235","0.100","6","","100","91180","43%","","0.02","958.32","Active","Real Time"
