Code,Stock,Sector,Open,Last,Prv Close,Chg,High,Low,Y-High,Y-Low,Vol,DY*,B%,Vol MA (20),RSI (14),"MACD (26, 12)",EPS*,P/E,Status,
,CNASIA,CNASIA,,,,,,,,,,,,,,,,,,
858381,MAHSING-C81,MAHSING-C81,,,0.05,,-,-,0.07,0.045,0,,-,-,0%,,,,Active,
,MAHSING-C81,MAHSING-C81,,,,,,,,,,,,,,,,,,
8532,PERTAMA,PERTAMA,0.085,0.09,0.09,-,0.09,0.085,2.14,0.045,3776,,56,1293110,33%,-0.003,-0.12,,Active,
,PERTAMA,PERTAMA,,,,,,,,,,,,,,,,,,
887770,EKOVEST-C70,EKOVEST-C70,,,0.07,,-,-,0.12,0.045,0,,-,175600,46%,-0.002,,,Active,
,EKOVEST-C70,EKOVEST-C70,,,,,,,,,,,,,,,,,,
01389B,ZETRIX-C9B,ZETRIX-C9B,,,0.055,,-,-,0.09,0.05,0,,-,-,33%,,,,Active,
,ZETRIX-C9B,ZETRIX-C9B,,,,,,,,,,,,,,,,,,
01389I,ZETRIX-C9I,ZETRIX-C9I,,,0.05,,-,-,0.08,0.05,0,,-,-,0%,,,,Active,
,ZETRIX-C9I,ZETRIX-C9I,,,,,,,,,,,,,,,,,,
177,PASUKGB,PASUKGB,,,0.065,,-,-,0.175,0.05,0,,-,77700,50%,,-9.43,,Active,
,PASUKGB,PASUKGB,,,,,,,,,,,,,,,,,,
174,EVD,EVD,0.075,0.065,0.075,-0.01,0.075,0.065,0.13,0.05,2251,,-,283915,57%,0.003,-5,,Active,
,EVD,EVD,,,,,,,,,,,,,,,,,,
0259CG,SNS-CG,SNS-CG,,,0.05,,-,-,0.085,0.05,0,,-,-,0%,,,,Active,
,SNS-CG,SNS-CG,,,,,,,,,,,,,,,,,,
3002,JAGAAPP,JAGAAPP,,,0.05,,-,-,0.05,0.05,0,,-,158620,39%,-0.047,,,Active,
,JAGAAPP,JAGAAPP,,,,,,,,,,,,,,,,,,
58244,ALIBABA-C44,ALIBABA-C44,,,0.205,,-,-,0.25,0.05,0,,-,1374615,81%,0.022,,,Active,
,ALIBABA-C44,ALIBABA-C44,,,,,,,,,,,,,,,,,,
0652H1,HSI-PWH1,HSI-PWH1,,,0.05,,-,-,0.22,0.05,0,,-,-,8%,,,,Active,
,HSI-PWH1,HSI-PWH1,,,,,,,,,,,,,,,,,,
0652J7,HSI-PWJ7,HSI-PWJ7,0.055,0.055,0.05,+0.005,0.055,0.055,0.155,0.05,550,,-,-,0%,,,,Active,
,HSI-PWJ7,HSI-PWJ7,,,,,,,,,,,,,,,,,,
101556,AMBANK-C56,AMBANK-C56,,,0.05,,-,-,0.05,0.05,0,,-,-,0%,,,,Active,
,AMBANK-C56,AMBANK-C56,,,,,,,,,,,,,,,,,,
11552B,MAYBANKC2B,MAYBANKC2B,0.06,0.06,0.065,-0.005,0.06,0.06,0.15,0.05,20000,,25,-,0%,,,,Active,
,MAYBANKC2B,MAYBANKC2B,,,,,,,,,,,,,,,,,,
11552C,MAYBANKC2C,MAYBANKC2C,0.065,0.07,0.07,-,0.07,0.065,0.08,0.05,1601,,38,-,70%,,,,Active,
,MAYBANKC2C,MAYBANKC2C,,,,,,,,,,,,,,,,,,
16193M,DRBHCOMC3M,DRBHCOMC3M,,,0.2,,-,-,0.205,0.05,0,,-,331075,70%,0.017,,,Active,
,DRBHCOMC3M,DRBHCOMC3M,,,,,,,,,,,,,,,,,,
16193R,DRBHCOMC3R,DRBHCOMC3R,,,0.08,,-,-,0.085,0.05,0,,-,-,0%,,,,Active,
,DRBHCOMC3R,DRBHCOMC3R,,,,,,,,,,,,,,,,,,
16511Q,MRCB-C1Q,MRCB-C1Q,0.09,0.09,0.085,+0.005,0.09,0.09,0.14,0.05,300,,100,355170,40%,-0.008,,,Active,
,MRCB-C1Q,MRCB-C1Q,,,,,,,,,,,,,,,,,,
244535,KLK-C35,KLK-C35,,,0.05,,-,-,0.125,0.05,0,,-,-,0%,,,,Active,
,KLK-C35,KLK-C35,,,,,,,,,,,,,,,,,,
181899,BURSA-C99,BURSA-C99,0.07,0.07,0.08,-0.01,0.07,0.07,0.12,0.05,5125,,89,118760,80%,,,,Active,
,BURSA-C99,BURSA-C99,,,,,,,,,,,,,,,,,,
31823Z,GENTINGC3Z,GENTINGC3Z,0.07,0.07,0.065,+0.005,0.08,0.07,0.095,0.05,7710,,46,538815,50%,,,,Active,
,GENTINGC3Z,GENTINGC3Z,,,,,,,,,,,,,,,,,,
3018,OLYMPIA,OLYMPIA,0.065,0.065,0.06,+0.005,0.065,0.065,0.075,0.05,1060,,58,166635,50%,0.001,-1.3,,Active,
,OLYMPIA,OLYMPIA,,,,,,,,,,,,,,,,,,
2682,PARKWD,PARKWD,0.07,0.07,0.075,-0.005,0.07,0.07,0.145,0.05,227,,-,162205,46%,-0.002,-1.97,,Active,
,PARKWD,PARKWD,,,,,,,,,,,,,,,,,,
33361B,IJM-C1B,IJM-C1B,,,0.28,,-,-,0.35,0.05,0,,-,76850,42%,0.011,,,Active,
,IJM-C1B,IJM-C1B,,,,,,,,,,,,,,,,,,
3891,MUIIND,MUIIND,0.055,0.06,0.06,-,0.06,0.055,0.08,0.05,1430,,70,1445560,50%,,-2.2,,Active,
,MUIIND,MUIIND,,,,,,,,,,,,,,,,,,
445641,DNEX-C41,DNEX-C41,,,0.06,,-,-,0.065,0.05,0,,-,-,0%,,,,Active,
,DNEX-C41,DNEX-C41,,,,,,,,,,,,,,,,,,
46772B,YTL-C2B,YTL-C2B,0.065,0.065,0.065,-,0.065,0.065,0.065,0.05,500,,100,-,0%,,,,Active,
,YTL-C2B,YTL-C2B,,,,,,,,,,,,,,,,,,
47153M,GENM-C3M,GENM-C3M,0.085,0.09,0.08,+0.010,0.09,0.085,0.085,0.05,7000,,71,1686535,61%,0.008,,,Active,
,GENM-C3M,GENM-C3M,,,,,,,,,,,,,,,,,,
514150,DAYANG-C50,DAYANG-C50,,,0.05,,-,-,0.08,0.05,0,,-,-,0%,,,,Active,
,DAYANG-C50,DAYANG-C50,,,,,,,,,,,,,,,,,,
519980,HIBISCS-C80,HIBISCS-C80,,,0.055,,-,-,0.055,0.05,0,,-,-,0%,,,,Active,
,HIBISCS-C80,HIBISCS-C80,,,,,,,,,,,,,,,,,,
521668,NEXG-C68,NEXG-C68,,,0.13,,-,-,0.24,0.05,0,,-,354500,34%,0.002,,,Active,
,NEXG-C68,NEXG-C68,,,,,,,,,,,,,,,,,,
521670,NEXG-C70,NEXG-C70,,,0.1,,-,-,0.25,0.05,0,,-,406855,70%,-0.002,,,Active,
,NEXG-C70,NEXG-C70,,,,,,,,,,,,,,,,,,
521672,NEXG-C72,NEXG-C72,,,0.075,,-,-,0.15,0.05,0,,-,-,43%,,,,Active,
,NEXG-C72,NEXG-C72,,,,,,,,,,,,,,,,,,
521148,SUNWAY-C48,SUNWAY-C48,0.105,0.1,0.105,-0.005,0.11,0.1,0.11,0.05,15022,,51,503480,79%,0.02,,,Active,
,SUNWAY-C48,SUNWAY-C48,,,,,,,,,,,,,,,,,,
524850,BAUTO-C50,BAUTO-C50,,,0.055,,-,-,0.08,0.05,0,,-,-,0%,,,,Active,
,BAUTO-C50,BAUTO-C50,,,,,,,,,,,,,,,,,,
526332,SUNCON-C32,SUNCON-C32,0.355,0.33,0.36,-0.03,0.355,0.33,0.415,0.05,560,,71,878350,60%,0.035,,,Active,
,SUNCON-C32,SUNCON-C32,,,,,,,,,,,,,,,,,,
528629,MI-C29,MI-C29,,,0.26,,-,-,0.275,0.05,0,,-,76650,76%,0.027,,,Active,
,MI-C29,MI-C29,,,,,,,,,,,,,,,,,,
528529,SDG-C29,SDG-C29,,,0.05,,-,-,0.105,0.05,0,,-,-,0%,,,,Active,
,SDG-C29,SDG-C29,,,,,,,,,,,,,,,,,,
528848,SIMEPROP-C48,SIMEPROP-C48,0.055,0.05,0.05,-,0.055,0.05,0.12,0.05,600,,-,46750,18%,,,,Active,
,SIMEPROP-C48,SIMEPROP-C48,,,,,,,,,,,,,,,,,,
530619,FFB-C19,FFB-C19,0.165,0.155,0.165,-0.01,0.165,0.155,0.175,0.05,4441,,48,1384635,74%,0.03,,,Active,
,FFB-C19,FFB-C19,,,,,,,,,,,,,,,,,,
53473A,TENAGA-C3A,TENAGA-C3A,0.055,0.055,0.055,-,0.055,0.055,0.16,0.05,500,,-,301575,27%,-0.009,,,Active,
,TENAGA-C3A,TENAGA-C3A,,,,,,,,,,,,,,,,,,
53473D,TENAGA-C3D,TENAGA-C3D,,,0.07,,-,-,0.145,0.05,0,,-,1299920,46%,-0.016,,,Active,
,TENAGA-C3D,TENAGA-C3D,,,,,,,,,,,,,,,,,,
659942,AEON-C42,AEON-C42,,,0.055,,-,-,0.055,0.05,0,,-,-,0%,,,,Active,
,AEON-C42,AEON-C42,,,,,,,,,,,,,,,,,,
71135G,TOPGLOV-C5G,TOPGLOV-C5G,,,0.055,,-,-,0.055,0.05,0,,-,-,0%,,,,Active,
,TOPGLOV-C5G,TOPGLOV-C5G,,,,,,,,,,,,,,,,,,
71135J,TOPGLOV-C5J,TOPGLOV-C5J,,,0.05,,-,-,0.055,0.05,0,,-,-,0%,,,,Active,
,TOPGLOV-C5J,TOPGLOV-C5J,,,,,,,,,,,,,,,,,,
7192,GIIB,GIIB,0.06,0.06,0.06,-,0.06,0.06,0.09,0.05,2500,,-,212995,33%,-0.001,-2.09,,Active,
,GIIB,GIIB,,,,,,,,,,,,,,,,,,
729349,YINSON-C49,YINSON-C49,0.06,0.06,0.06,-,0.065,0.06,0.095,0.05,11400,,28,-,0%,,,,Active,
,YINSON-C49,YINSON-C49,,,,,,,,,,,,,,,,,,
72772H,DIALOG-C2H,DIALOG-C2H,0.065,0.065,0.065,-,0.065,0.065,0.07,0.05,3888,,100,-,0%,,,,Active,
,DIALOG-C2H,DIALOG-C2H,,,,,,,,,,,,,,,,,,
820644,ECOWLD-C44,ECOWLD-C44,0.08,0.08,0.085,-0.005,0.08,0.08,0.085,0.05,100,,-,87965,64%,,,,Active,
,ECOWLD-C44,ECOWLD-C44,,,,,,,,,,,,,,,,,,
967944,WCT-C44,WCT-C44,,,0.055,,-,-,0.055,0.05,0,,-,-,0%,,,,Active,
,WCT-C44,WCT-C44,,,,,,,,,,,,,,,,,,
38,ARTRONIQ,ARTRONIQ,0.08,0.09,0.085,+0.005,0.09,0.08,0.125,0.055,3522,,97,453485,57%,0.001,-1.37,,Active,
,ARTRONIQ,ARTRONIQ,,,,,,,,,,,,,,,,,,
85,MLAB,MLAB,0.055,0.06,0.055,+0.005,0.06,0.055,0.105,0.055,154,,100,40220,33%,-0.001,-0.97,,Active,
,MLAB,MLAB,,,,,,,,,,,,,,,,,,
103,MNC,MNC,0.07,0.07,0.07,-,0.07,0.07,0.15,0.055,1384,,22,1016670,40%,-0.001,-3.67,,Active,
,MNC,MNC,,,,,,,,,,,,,,,,,,
0107WC,EDUSPEC-WC,EDUSPEC-WC,,,0.105,,-,-,0.12,0.055,0,,-,140650,60%,0.002,,,Active,
,EDUSPEC-WC,EDUSPEC-WC,,,,,,,,,,,,,,,,,,
01389K,ZETRIX-C9K,ZETRIX-C9K,,,0.055,,-,-,0.085,0.055,0,,-,-,0%,,,,Active,
,ZETRIX-C9K,ZETRIX-C9K,,,,,,,,,,,,,,,,,,
01389S,ZETRIX-C9S,ZETRIX-C9S,,,0.06,,-,-,0.07,0.055,0,,-,-,0%,,,,Active,
,ZETRIX-C9S,ZETRIX-C9S,,,,,,,,,,,,,,,,,,
01663R,INARI-C3R,INARI-C3R,0.075,0.075,0.065,+0.010,0.075,0.075,0.08,0.055,710,,85,-,38%,,,,Active,
,INARI-C3R,INARI-C3R,,,,,,,,,,,,,,,,,,
0237WA,HAILY-WA,HAILY-WA,0.065,0.06,0.07,-0.01,0.07,0.05,0.11,0.055,78,,90,66810,60%,,,,Active,
,HAILY-WA,HAILY-WA,,,,,,,,,,,,,,,,,,
241,TAGHILL,TAGHILL,0.06,0.06,0.06,-,0.06,0.06,0.15,0.055,200,,100,533710,50%,-0.001,-4.4,,Active,
,TAGHILL,TAGHILL,,,,,,,,,,,,,,,,,,
0225CE,SCGBHD-CE,SCGBHD-CE,,,0.18,,-,-,0.185,0.055,0,,-,123760,82%,0.021,,,Active,
,SCGBHD-CE,SCGBHD-CE,,,,,,,,,,,,,,,,,,
0270CM,NATGATE-CM,NATGATE-CM,0.065,0.07,0.065,+0.005,0.075,0.065,0.205,0.055,20361,,51,1106925,52%,-0.011,,,Active,
,NATGATE-CM,NATGATE-CM,,,,,,,,,,,,,,,,,,
0259CK,SNS-CK,SNS-CK,0.075,0.075,0.07,+0.005,0.08,0.075,0.075,0.055,10700,,93,-,0%,,,,Active,
,SNS-CK,SNS-CK,,,,,,,,,,,,,,,,,,
05461F,TENCENT-H1F,TENCENT-H1F,,,0.055,,-,-,0.235,0.055,0,,-,-,35%,,,,Active,
,TENCENT-H1F,TENCENT-H1F,,,,,,,,,,,,,,,,,,
58337,MEITUAN-C37,MEITUAN-C37,0.08,0.085,0.085,-,0.09,0.08,0.095,0.055,8048,,71,-,0%,,,,Active,
,MEITUAN-C37,MEITUAN-C37,,,,,,,,,,,,,,,,,,
05481E,BYD-H1E,BYD-H1E,,,0.095,,-,-,0.285,0.055,0,,-,44695,49%,-0.004,,,Active,
,BYD-H1E,BYD-H1E,,,,,,,,,,,,,,,,,,
0652JW,HSI-PWJW,HSI-PWJW,0.07,0.07,0.07,-,0.07,0.07,0.185,0.055,100,,-,37565,42%,-0.025,,,Active,
,HSI-PWJW,HSI-PWJW,,,,,,,,,,,,,,,,,,
0736C5,BAIDU-C5,BAIDU-C5,,,0.4,,-,-,0.4,0.055,0,,-,123850,87%,0.048,,,Active,
,BAIDU-C5,BAIDU-C5,,,,,,,,,,,,,,,,,,
117181,MBSB-C81,MBSB-C81,,,0.09,,-,-,0.1,0.055,0,,-,235660,63%,,,,Active,
,MBSB-C81,MBSB-C81,,,,,,,,,,,,,,,,,,
117184,MBSB-C84,MBSB-C84,0.075,0.075,0.055,+0.020,0.075,0.075,0.07,0.055,21,,-,-,0%,,,,Active,
,MBSB-C84,MBSB-C84,,,,,,,,,,,,,,,,,,
18181C,BURSA-C1C,BURSA-C1C,,,0.06,,-,-,0.06,0.055,0,,-,-,0%,,,,Active,
,BURSA-C1C,BURSA-C1C,,,,,,,,,,,,,,,,,,
248821,ABMB-C21,ABMB-C21,,,0.055,,-,-,0.07,0.055,0,,-,-,0%,,,,Active,
,ABMB-C21,ABMB-C21,,,,,,,,,,,,,,,,,,
196169,IOICORP-C69,IOICORP-C69,,,0.1,,-,-,0.1,0.055,0,,-,-,0%,,,,Active,
,IOICORP-C69,IOICORP-C69,,,,,,,,,,,,,,,,,,
285271,CMSB-C71,CMSB-C71,,,0.075,,-,-,0.09,0.055,0,,-,-,0%,,,,Active,
,CMSB-C71,CMSB-C71,,,,,,,,,,,,,,,,,,
31823W,GENTINGC3W,GENTINGC3W,0.075,0.075,0.065,+0.010,0.075,0.075,0.11,0.055,12300,,59,595700,27%,-0.009,,,Active,
,GENTINGC3W,GENTINGC3W,,,,,,,,,,,,,,,,,,
4065CU,PPB-CU,PPB-CU,,,0.125,,-,-,0.125,0.055,0,,-,-,0%,,,,Active,
,PPB-CU,PPB-CU,,,,,,,,,,,,,,,,,,
419797,SIME-C97,SIME-C97,0.17,0.18,0.165,+0.015,0.18,0.165,0.195,0.055,11290,,69,983505,69%,0.029,,,Active,
,SIME-C97,SIME-C97,,,,,,,,,,,,,,,,,,
46771Q,YTL-C1Q,YTL-C1Q,,,0.145,,-,-,0.165,0.055,0,,-,1196570,44%,,,,Active,
,YTL-C1Q,YTL-C1Q,,,,,,,,,,,,,,,,,,
48631T,TM-C1T,TM-C1T,,,0.095,,-,-,0.13,0.055,0,,-,81500,60%,,,,Active,
,TM-C1T,TM-C1T,,,,,,,,,,,,,,,,,,
500545,UNISEM-C45,UNISEM-C45,,,0.09,,-,-,0.1,0.055,0,,-,104600,67%,0.013,,,Active,
,UNISEM-C45,UNISEM-C45,,,,,,,,,,,,,,,,,,
514154,DAYANG-C54,DAYANG-C54,,,0.075,,-,-,0.24,0.055,0,,-,109395,19%,-0.032,,,Active,
,DAYANG-C54,DAYANG-C54,,,,,,,,,,,,,,,,,,
51831K,PCHEM-C1K,PCHEM-C1K,0.18,0.19,0.175,+0.015,0.19,0.18,0.275,0.055,3200,,53,725985,38%,0.013,,,Active,
,PCHEM-C1K,PCHEM-C1K,,,,,,,,,,,,,,,,,,
51831M,PCHEM-C1M,PCHEM-C1M,,,0.21,,-,-,0.3,0.055,0,,-,293285,55%,0.033,,,Active,
,PCHEM-C1M,PCHEM-C1M,,,,,,,,,,,,,,,,,,
51831P,PCHEM-C1P,PCHEM-C1P,,,0.18,,-,-,0.285,0.055,0,,-,397145,41%,0.021,,,Active,
,PCHEM-C1P,PCHEM-C1P,,,,,,,,,,,,,,,,,,
516120,JCY-C20,JCY-C20,0.085,0.085,0.09,-0.005,0.085,0.085,0.09,0.055,3514,,54,-,0%,,,,Active,
,JCY-C20,JCY-C20,,,,,,,,,,,,,,,,,,
5184CJ,CYPARK-CJ,CYPARK-CJ,0.055,0.055,0.055,-,0.055,0.055,0.125,0.055,300,,100,136320,36%,-0.007,,,Active,
,CYPARK-CJ,CYPARK-CJ,,,,,,,,,,,,,,,,,,
523829,AAX-C29,AAX-C29,,,0.065,,-,-,0.075,0.055,0,,-,-,0%,,,,Active,
,AAX-C29,AAX-C29,,,,,,,,,,,,,,,,,,
524634,WPRTS-C34,WPRTS-C34,,,0.06,,-,-,0.1,0.055,0,,-,-,0%,,,,Active,
,WPRTS-C34,WPRTS-C34,,,,,,,,,,,,,,,,,,
521676,NEXG-C76,NEXG-C76,,,0.07,,-,-,0.095,0.055,0,,-,-,0%,,,,Active,
,NEXG-C76,NEXG-C76,,,,,,,,,,,,,,,,,,
521678,NEXG-C78,NEXG-C78,,,0.08,,-,-,0.115,0.055,0,,-,-,40%,,,,Active,
,NEXG-C78,NEXG-C78,,,,,,,,,,,,,,,,,,
528531,SDG-C31,SDG-C31,,,0.13,,-,-,0.13,0.055,0,,-,57450,70%,0.015,,,Active,
,SDG-C31,SDG-C31,,,,,,,,,,,,,,,,,,
528850,SIMEPROP-C50,SIMEPROP-C50,0.04,0.04,0.055,-0.015,0.04,0.04,0.06,0.055,1000,,-,-,0%,,,,Active,
,SIMEPROP-C50,SIMEPROP-C50,,,,,,,,,,,,,,,,,,
528852,SIMEPROP-C52,SIMEPROP-C52,0.05,0.05,0.055,-0.005,0.05,0.05,0.055,0.055,150,,-,-,0%,,,,Active,
,SIMEPROP-C52,SIMEPROP-C52,,,,,,,,,,,,,,,,,,
5309CV,ITMAX-CV,ITMAX-CV,,,0.06,,-,-,0.06,0.055,0,,-,-,0%,,,,Active,
,ITMAX-CV,ITMAX-CV,,,,,,,,,,,,,,,,,,
53983J,GAMUDA-C3J,GAMUDA-C3J,,,0.35,,-,-,0.425,0.055,0,,-,97010,45%,0.019,,,Active,
,GAMUDA-C3J,GAMUDA-C3J,,,,,,,,,,,,,,,,,,
53983Z,GAMUDA-C3Z,GAMUDA-C3Z,0.055,0.05,0.06,-0.01,0.055,0.05,0.07,0.055,5492,,22,-,0%,,,,Active,
,GAMUDA-C3Z,GAMUDA-C3Z,,,,,,,,,,,,,,,,,,
53473J,TENAGA-C3J,TENAGA-C3J,,,0.065,,-,-,0.095,0.055,0,,-,304245,35%,,,,Active,
,TENAGA-C3J,TENAGA-C3J,,,,,,,,,,,,,,,,,,
5819C8,HLBANK-C8,HLBANK-C8,,,0.055,,-,-,0.055,0.055,0,,-,-,0%,,,,Active,
,HLBANK-C8,HLBANK-C8,,,,,,,,,,,,,,,,,,
6033C7,PETGAS-C7,PETGAS-C7,0.085,0.085,0.075,+0.010,0.09,0.085,0.115,0.055,1003,,80,6390,52%,,,,Active,
,PETGAS-C7,PETGAS-C7,,,,,,,,,,,,,,,,,,
674295,YTLPOWR-C95,YTLPOWR-C95,0.065,0.07,0.075,-0.005,0.07,0.065,0.085,0.055,1201,,17,2640410,55%,,,,Active,
,YTLPOWR-C95,YTLPOWR-C95,,,,,,,,,,,,,,,,,,
71065G,SUPERMX-C5G,SUPERMX-C5G,0.05,0.05,0.055,-0.005,0.05,0.05,0.06,0.055,150,,80,-,0%,,,,Active,
,SUPERMX-C5G,SUPERMX-C5G,,,,,,,,,,,,,,,,,,
71065A,SUPERMX-C5A,SUPERMX-C5A,,,0.055,,-,-,0.08,0.055,0,,-,-,0%,,,,Active,
,SUPERMX-C5A,SUPERMX-C5A,,,,,,,,,,,,,,,,,,
720420,D&O-C20,D&O-C20,,,0.11,,-,-,0.115,0.055,0,,-,-,75%,,,,Active,
,D&O-C20,D&O-C20,,,,,,,,,,,,,,,,,,
7233C1,DUFU-C1,DUFU-C1,0.11,0.12,0.105,+0.015,0.13,0.11,0.16,0.055,53475,,61,1457270,78%,0.002,,,Active,
,DUFU-C1,DUFU-C1,,,,,,,,,,,,,,,,,,
820640,ECOWLD-C40,ECOWLD-C40,,,0.095,,-,-,0.105,0.055,0,,-,68960,53%,0.004,,,Active,
,ECOWLD-C40,ECOWLD-C40,,,,,,,,,,,,,,,,,,
8745,S&FCAP,S&FCAP,,,0.07,,-,-,0.12,0.055,0,,-,183670,50%,-0.001,-0.04,,Active,
,S&FCAP,S&FCAP,,,,,,,,,,,,,,,,,,
8907CF,EG-CF,EG-CF,0.09,0.095,0.085,+0.010,0.1,0.09,0.105,0.055,67933,,70,2008150,59%,0.003,,,Active,
,EG-CF,EG-CF,,,,,,,,,,,,,,,,,,
967945,WCT-C45,WCT-C45,,,0.055,,-,-,0.055,0.055,0,,-,-,0%,,,,Active,
,WCT-C45,WCT-C45,,,,,,,,,,,,,,,,,,
72,ERDASAN,ERDASAN,0.065,0.065,0.065,-,0.065,0.065,0.21,0.06,204,,-,87065,33%,-0.002,3.45,1.9,Active,
,ERDASAN,ERDASAN,,,,,,,,,,,,,,,,,,
105,ASIAPLY,ASIAPLY,0.175,0.18,0.175,+0.005,0.18,0.17,0.175,0.06,38956,,84,4307920,70%,0.006,-1.05,,Active,
,ASIAPLY,ASIAPLY,,,,,,,,,,,,,,,,,,
01389C,ZETRIX-C9C,ZETRIX-C9C,,,0.065,,-,-,0.09,0.06,0,,-,-,0%,,,,Active,
,ZETRIX-C9C,ZETRIX-C9C,,,,,,,,,,,,,,,,,,
01388P,ZETRIX-C8P,ZETRIX-C8P,,,0.06,,-,-,0.13,0.06,0,,-,1742505,25%,,,,Active,
,ZETRIX-C8P,ZETRIX-C8P,,,,,,,,,,,,,,,,,,
156,MPAY,MPAY,0.075,0.07,0.07,-,0.08,0.07,0.12,0.06,11978,,92,287565,33%,-0.002,-1.47,,Active,
,MPAY,MPAY,,,,,,,,,,,,,,,,,,
0148WC,SUNZEN-WC,SUNZEN-WC,0.065,0.065,0.065,-,0.065,0.065,0.135,0.06,617,,100,149855,43%,-0.001,,,Active,
,SUNZEN-WC,SUNZEN-WC,,,,,,,,,,,,,,,,,,
0242CA,PPJACK-CA,PPJACK-CA,,,0.06,,-,-,0.06,0.06,0,,-,-,0%,,,,Active,
,PPJACK-CA,PPJACK-CA,,,,,,,,,,,,,,,,,,
0252WA,ORGABIO-WA,ORGABIO-WA,,,0.12,,-,-,0.19,0.06,0,,-,42045,55%,,,,Active,
,ORGABIO-WA,ORGABIO-WA,,,,,,,,,,,,,,,,,,
0652H2,HSI-PWH2,HSI-PWH2,,,0.075,,-,-,0.43,0.06,0,,-,27514660,25%,-0.043,,,Active,
,HSI-PWH2,HSI-PWH2,,,,,,,,,,,,,,,,,,
0650Q6,FBMKLCI-CQ6,FBMKLCI-CQ6,,,0.175,,-,-,0.175,0.06,0,,-,99715,72%,,,,Active,
,FBMKLCI-CQ6,FBMKLCI-CQ6,,,,,,,,,,,,,,,,,,
0650Q7,FBMKLCI-CQ7,FBMKLCI-CQ7,,,0.16,,-,-,0.195,0.06,0,,-,168425,52%,,,,Active,
,FBMKLCI-CQ7,FBMKLCI-CQ7,,,,,,,,,,,,,,,,,,
0652J4,HSI-PWJ4,HSI-PWJ4,0.07,0.07,0.075,-0.005,0.07,0.07,0.275,0.06,7,,29,-,0%,,,,Active,
,HSI-PWJ4,HSI-PWJ4,,,,,,,,,,,,,,,,,,
0652JE,HSI-PWJE,HSI-PWJE,,,0.06,,-,-,0.14,0.06,0,,-,-,0%,,,,Active,
,HSI-PWJE,HSI-PWJE,,,,,,,,,,,,,,,,,,
0654HP,NIKKEI-HP,NIKKEI-HP,,,0.06,,-,-,0.21,0.06,0,,-,-,0%,,,,Active,
,NIKKEI-HP,NIKKEI-HP,,,,,,,,,,,,,,,,,,
10231Z,CIMB-C1Z,CIMB-C1Z,,,0.11,,-,-,0.14,0.06,0,,-,70345,52%,0.001,,,Active,
,CIMB-C1Z,CIMB-C1Z,,,,,,,,,,,,,,,,,,
16511P,MRCB-C1P,MRCB-C1P,0.09,0.09,0.09,-,0.09,0.09,0.11,0.06,504,,99,205375,40%,0.007,,,Active,
,MRCB-C1P,MRCB-C1P,,,,,,,,,,,,,,,,,,
1481,ASB,ASB,0.065,0.075,0.065,+0.010,0.08,0.065,0.105,0.06,388680,0.67%,51,1115605,50%,,-2.32,,Active,
,ASB,ASB,,,,,,,,,,,,,,,,,,
248822,ABMB-C22,ABMB-C22,,,0.06,,-,-,0.085,0.06,0,,-,-,0%,,,,Active,
,ABMB-C22,ABMB-C22,,,,,,,,,,,,,,,,,,
2739,TECHNAX,TECHNAX,0.065,0.06,0.065,-0.005,0.065,0.06,0.155,0.06,36127,,100,2453625,50%,-0.001,12.37,0.06,Active,
,TECHNAX,TECHNAX,,,,,,,,,,,,,,,,,,
3867C9,MPI-C9,MPI-C9,0.26,0.26,0.245,+0.015,0.26,0.255,0.26,0.06,1452,,7,169810,84%,0.028,,,Active,
,MPI-C9,MPI-C9,,,,,,,,,,,,,,,,,,
41971B,SIME-C1B,SIME-C1B,0.12,0.125,0.125,-,0.125,0.12,0.13,0.06,11043,,45,-,0%,,,,Active,
,SIME-C1B,SIME-C1B,,,,,,,,,,,,,,,,,,
4456WE,DNEX-WE,DNEX-WE,0.08,0.075,0.08,-0.005,0.085,0.075,0.115,0.06,207386,,53,5357160,83%,,,,Active,
,DNEX-WE,DNEX-WE,,,,,,,,,,,,,,,,,,
48631V,TM-C1V,TM-C1V,,,0.06,,-,-,0.075,0.06,0,,-,-,0%,,,,Active,
,TM-C1V,TM-C1V,,,,,,,,,,,,,,,,,,
48631X,TM-C1X,TM-C1X,,,0.065,,-,-,0.085,0.06,0,,-,-,0%,,,,Active,
,TM-C1X,TM-C1X,,,,,,,,,,,,,,,,,,
51481W,UEMS-C1W,UEMS-C1W,,,0.06,,-,-,0.065,0.06,0,,-,-,0%,,,,Active,
,UEMS-C1W,UEMS-C1W,,,,,,,,,,,,,,,,,,
51831N,PCHEM-C1N,PCHEM-C1N,,,0.175,,-,-,0.175,0.06,0,,-,149800,78%,0.015,,,Active,
,PCHEM-C1N,PCHEM-C1N,,,,,,,,,,,,,,,,,,
5184CM,CYPARK-CM,CYPARK-CM,,,0.06,,-,-,0.06,0.06,0,,-,-,0%,,,,Active,
,CYPARK-CM,CYPARK-CM,,,,,,,,,,,,,,,,,,
520210,MSM-C10,MSM-C10,,,0.065,,-,-,0.07,0.06,0,,-,-,0%,,,,Active,
,MSM-C10,MSM-C10,,,,,,,,,,,,,,,,,,
521674,NEXG-C74,NEXG-C74,0.09,0.09,0.08,+0.010,0.09,0.09,0.21,0.06,100,,100,-,34%,,,,Active,
,NEXG-C74,NEXG-C74,,,,,,,,,,,,,,,,,,
